33 , 1 , mapped-by-core , 2048 x 2048 , 0.034934 , 9.39369e-05 , 0.0349109 , 0.069943
45 , 15 , mapped-by-core , 2048 x 2048 , 0.196858 , 8.10623e-05 , 0.158378 , 0.35532
21 , 13 , mapped-by-core , 2048 x 2048 , 0.0675471 , 5.60284e-05 , 0.192094 , 0.259701
45 , 16 , mapped-by-core , 2048 x 2048 , 0.169775 , 8.10623e-05 , 0.193084 , 0.362942
21 , 14 , mapped-by-core , 2048 x 2048 , 0.0761149 , 7.60555e-05 , 0.0568709 , 0.133066
21 , 15 , mapped-by-core , 2048 x 2048 , 0.0790088 , 6.69956e-05 , 0.0711691 , 0.150247
45 , 17 , mapped-by-core , 2048 x 2048 , 0.317068 , 9.20296e-05 , 0.273468 , 0.590632
21 , 16 , mapped-by-core , 2048 x 2048 , 0.0847371 , 6.69956e-05 , 0.066916 , 0.151722
45 , 18 , mapped-by-core , 2048 x 2048 , 0.216026 , 8.79765e-05 , 0.158527 , 0.374647
21 , 17 , mapped-by-core , 2048 x 2048 , 0.086235 , 6.10352e-05 , 0.088567 , 0.174867
45 , 19 , mapped-by-core , 2048 x 2048 , 0.217019 , 8.98838e-05 , 0.193328 , 0.41044
21 , 18 , mapped-by-core , 2048 x 2048 , 0.0928779 , 6.8903e-05 , 0.20291 , 0.29586
45 , 20 , mapped-by-core , 2048 x 2048 , 0.297942 , 9.01222e-05 , 0.189593 , 0.487629
21 , 19 , mapped-by-core , 2048 x 2048 , 0.120327 , 5.91278e-05 , 0.0687759 , 0.189165
21 , 20 , mapped-by-core , 2048 x 2048 , 0.108027 , 5.6982e-05 , 0.0795481 , 0.187636
45 , 21 , mapped-by-core , 2048 x 2048 , 0.234423 , 8.89301e-05 , 0.18998 , 0.424496
21 , 21 , mapped-by-core , 2048 x 2048 , 0.109889 , 6.41346e-05 , 0.147167 , 0.257123
45 , 22 , mapped-by-core , 2048 x 2048 , 0.210096 , 8.70228e-05 , 0.266073 , 0.47626
21 , 22 , mapped-by-core , 2048 x 2048 , 0.113231 , 6.8903e-05 , 0.0900071 , 0.20331
45 , 23 , mapped-by-core , 2048 x 2048 , 0.265836 , 8.89301e-05 , 0.21964 , 0.48557
21 , 23 , mapped-by-core , 2048 x 2048 , 0.127644 , 6.19888e-05 , 0.096046 , 0.223756
45 , 24 , mapped-by-core , 2048 x 2048 , 0.266882 , 8.01086e-05 , 0.188672 , 0.455637
21 , 24 , mapped-by-core , 2048 x 2048 , 0.119184 , 6.60419e-05 , 0.0921619 , 0.211415
21 , 25 , mapped-by-core , 2048 x 2048 , 0.144487 , 5.98431e-05 , 0.0929031 , 0.237455
45 , 25 , mapped-by-core , 2048 x 2048 , 0.348575 , 9.20296e-05 , 0.273273 , 0.621945
21 , 26 , mapped-by-core , 2048 x 2048 , 0.142585 , 6.38962e-05 , 0.0960391 , 0.238692
45 , 26 , mapped-by-core , 2048 x 2048 , 0.302324 , 8.79765e-05 , 0.237739 , 0.540154
21 , 27 , mapped-by-core , 2048 x 2048 , 0.255474 , 6.10352e-05 , 0.108293 , 0.363832
21 , 28 , mapped-by-core , 2048 x 2048 , 0.139211 , 0.0116482 , 0.108571 , 0.259433
45 , 27 , mapped-by-core , 2048 x 2048 , 0.299725 , 7.9155e-05 , 0.37722 , 0.677028
21 , 29 , mapped-by-core , 2048 x 2048 , 0.140901 , 6.38962e-05 , 0.127537 , 0.268505
45 , 28 , mapped-by-core , 2048 x 2048 , 0.336279 , 9.01222e-05 , 0.223256 , 0.559628
21 , 30 , mapped-by-core , 2048 x 2048 , 0.151685 , 6.98566e-05 , 0.143242 , 0.295
45 , 29 , mapped-by-core , 2048 x 2048 , 0.443002 , 9.89437e-05 , 0.212584 , 0.655689
21 , 31 , mapped-by-core , 2048 x 2048 , 0.16201 , 6.38962e-05 , 0.165854 , 0.327931
45 , 30 , mapped-by-core , 2048 x 2048 , 0.350891 , 9.10759e-05 , 0.267614 , 0.6186
21 , 32 , mapped-by-core , 2048 x 2048 , 0.161742 , 7.10487e-05 , 0.120116 , 0.281931
22 , 1 , mapped-by-core , 2048 x 2048 , 0.0114889 , 6.07967e-05 , 0.00750518 , 0.019058
45 , 31 , mapped-by-core , 2048 x 2048 , 0.413892 , 8.70228e-05 , 0.22336 , 0.637343
22 , 2 , mapped-by-core , 2048 x 2048 , 0.0175691 , 6.79493e-05 , 0.0133109 , 0.0309508
22 , 3 , mapped-by-core , 2048 x 2048 , 0.0278161 , 7.51019e-05 , 0.056926 , 0.08482
45 , 32 , mapped-by-core , 2048 x 2048 , 0.364832 , 9.58443e-05 , 0.247181 , 0.612112
22 , 4 , mapped-by-core , 2048 x 2048 , 0.0260129 , 9.01222e-05 , 0.0221238 , 0.0482309
46 , 1 , mapped-by-core , 2048 x 2048 , 0.0962939 , 8.10623e-05 , 0.059607 , 0.155987
22 , 5 , mapped-by-core , 2048 x 2048 , 0.204198 , 7.10487e-05 , 0.0258381 , 0.23011
46 , 2 , mapped-by-core , 2048 x 2048 , 0.23815 , 8.60691e-05 , 0.139838 , 0.37808
22 , 6 , mapped-by-core , 2048 x 2048 , 0.040942 , 0.00562096 , 0.0239429 , 0.0705101
22 , 7 , mapped-by-core , 2048 x 2048 , 0.056536 , 0.00242901 , 0.0258288 , 0.0847981
46 , 3 , mapped-by-core , 2048 x 2048 , 0.127893 , 9.5129e-05 , 0.189189 , 0.317182
22 , 8 , mapped-by-core , 2048 x 2048 , 0.053998 , 7.29561e-05 , 0.0371971 , 0.09127
46 , 4 , mapped-by-core , 2048 x 2048 , 0.081383 , 8.10623e-05 , 0.0892711 , 0.170738
22 , 9 , mapped-by-core , 2048 x 2048 , 0.0567839 , 7.41482e-05 , 0.0502899 , 0.107151
46 , 5 , mapped-by-core , 2048 x 2048 , 0.167672 , 8.79765e-05 , 0.104462 , 0.272227
22 , 10 , mapped-by-core , 2048 x 2048 , 0.069654 , 7.20024e-05 , 0.041996 , 0.111727
46 , 6 , mapped-by-core , 2048 x 2048 , 0.301069 , 8.67844e-05 , 0.121982 , 0.423142
22 , 11 , mapped-by-core , 2048 x 2048 , 0.0709829 , 0.0187519 , 0.0364051 , 0.126143
22 , 12 , mapped-by-core , 2048 x 2048 , 0.067086 , 8.60691e-05 , 0.0664639 , 0.133639
46 , 7 , mapped-by-core , 2048 x 2048 , 0.151918 , 9.29832e-05 , 0.130851 , 0.282866
22 , 13 , mapped-by-core , 2048 x 2048 , 0.07986 , 7.10487e-05 , 0.0582299 , 0.138166
22 , 14 , mapped-by-core , 2048 x 2048 , 0.0907662 , 7.67708e-05 , 0.0767171 , 0.167564
46 , 8 , mapped-by-core , 2048 x 2048 , 0.408984 , 9.29832e-05 , 0.194118 , 0.6032
22 , 15 , mapped-by-core , 2048 x 2048 , 0.0824361 , 7.20024e-05 , 0.059082 , 0.141594
46 , 9 , mapped-by-core , 2048 x 2048 , 0.409322 , 8.60691e-05 , 0.171052 , 0.580464
22 , 16 , mapped-by-core , 2048 x 2048 , 0.0956299 , 7.41482e-05 , 0.0686729 , 0.164382
22 , 17 , mapped-by-core , 2048 x 2048 , 0.104644 , 0.0256999 , 0.0392411 , 0.169588
46 , 10 , mapped-by-core , 2048 x 2048 , 0.14889 , 9.10759e-05 , 0.121621 , 0.270605
22 , 18 , mapped-by-core , 2048 x 2048 , 0.109628 , 0.0140271 , 0.0614491 , 0.185108
46 , 11 , mapped-by-core , 2048 x 2048 , 0.161114 , 8.60691e-05 , 0.162399 , 0.323603
22 , 19 , mapped-by-core , 2048 x 2048 , 0.139106 , 0.00703096 , 0.0859051 , 0.232044
46 , 12 , mapped-by-core , 2048 x 2048 , 0.174806 , 8.89301e-05 , 0.139442 , 0.31434
22 , 20 , mapped-by-core , 2048 x 2048 , 0.11446 , 0.0183721 , 0.056983 , 0.189818
46 , 13 , mapped-by-core , 2048 x 2048 , 0.188438 , 9.10759e-05 , 0.428778 , 0.617311
22 , 21 , mapped-by-core , 2048 x 2048 , 0.121396 , 6.69956e-05 , 0.0861931 , 0.207659
22 , 22 , mapped-by-core , 2048 x 2048 , 0.132943 , 7.79629e-05 , 0.080961 , 0.213984
46 , 14 , mapped-by-core , 2048 x 2048 , 0.442318 , 9.10759e-05 , 0.238518 , 0.680932
22 , 23 , mapped-by-core , 2048 x 2048 , 0.133431 , 7.98702e-05 , 0.0968451 , 0.230358
46 , 15 , mapped-by-core , 2048 x 2048 , 0.265301 , 8.51154e-05 , 0.155852 , 0.421243
22 , 24 , mapped-by-core , 2048 x 2048 , 0.159172 , 6.50883e-05 , 0.174001 , 0.333241
22 , 25 , mapped-by-core , 2048 x 2048 , 0.13405 , 6.79493e-05 , 0.108509 , 0.242632
46 , 16 , mapped-by-core , 2048 x 2048 , 0.234835 , 9.08375e-05 , 0.188156 , 0.423086
22 , 26 , mapped-by-core , 2048 x 2048 , 0.13102 , 7.20024e-05 , 0.122194 , 0.253291
46 , 17 , mapped-by-core , 2048 x 2048 , 0.208549 , 8.89301e-05 , 0.197254 , 0.405897
22 , 27 , mapped-by-core , 2048 x 2048 , 0.148213 , 0.0138531 , 0.1227 , 0.28477
46 , 18 , mapped-by-core , 2048 x 2048 , 0.226653 , 9.48906e-05 , 0.187944 , 0.414696
22 , 28 , mapped-by-core , 2048 x 2048 , 0.140843 , 7.29561e-05 , 0.133548 , 0.274467
46 , 19 , mapped-by-core , 2048 x 2048 , 0.228052 , 9.60827e-05 , 0.248212 , 0.476363
22 , 29 , mapped-by-core , 2048 x 2048 , 0.162424 , 0.00474215 , 0.143577 , 0.310746
46 , 20 , mapped-by-core , 2048 x 2048 , 0.237873 , 9.39369e-05 , 0.35036 , 0.588332
22 , 30 , mapped-by-core , 2048 x 2048 , 0.167272 , 7.41482e-05 , 0.226762 , 0.394113
22 , 31 , mapped-by-core , 2048 x 2048 , 0.169021 , 7.10487e-05 , 0.133144 , 0.302239
46 , 21 , mapped-by-core , 2048 x 2048 , 0.262966 , 7.60555e-05 , 0.187657 , 0.450703
22 , 32 , mapped-by-core , 2048 x 2048 , 0.175312 , 6.98566e-05 , 0.163431 , 0.338816
46 , 22 , mapped-by-core , 2048 x 2048 , 0.225133 , 0.032424 , 0.164377 , 0.421937
22 , 1 , mapped-by-core , 2048 x 2048 , 0.011378 , 7.58171e-05 , 0.00741601 , 0.018872
46 , 23 , mapped-by-core , 2048 x 2048 , 0.248524 , 7.89165e-05 , 0.206857 , 0.455463
22 , 2 , mapped-by-core , 2048 x 2048 , 0.0114059 , 6.60419e-05 , 0.008919 , 0.0203941
22 , 3 , mapped-by-core , 2048 x 2048 , 0.0243411 , 7.39098e-05 , 0.0147681 , 0.039186
46 , 24 , mapped-by-core , 2048 x 2048 , 0.450529 , 9.20296e-05 , 0.252331 , 0.702955
22 , 4 , mapped-by-core , 2048 x 2048 , 0.0284159 , 7.60555e-05 , 0.0225279 , 0.051024
22 , 5 , mapped-by-core , 2048 x 2048 , 0.034138 , 6.10352e-05 , 0.022542 , 0.0567451
46 , 25 , mapped-by-core , 2048 x 2048 , 0.353862 , 0.01385 , 0.223318 , 0.591034
22 , 6 , mapped-by-core , 2048 x 2048 , 0.0616939 , 7.29561e-05 , 0.028373 , 0.0901442
46 , 26 , mapped-by-core , 2048 x 2048 , 0.290356 , 6.91414e-05 , 0.245604 , 0.536031
22 , 7 , mapped-by-core , 2048 x 2048 , 0.0442781 , 8.79765e-05 , 0.040957 , 0.085326
46 , 27 , mapped-by-core , 2048 x 2048 , 0.319654 , 9.10759e-05 , 0.20767 , 0.527418
22 , 8 , mapped-by-core , 2048 x 2048 , 0.22271 , 5.79357e-05 , 0.0364552 , 0.259226
22 , 9 , mapped-by-core , 2048 x 2048 , 0.0531361 , 7.60555e-05 , 0.0440929 , 0.097307
46 , 28 , mapped-by-core , 2048 x 2048 , 0.363946 , 7.79629e-05 , 0.231874 , 0.595901
22 , 10 , mapped-by-core , 2048 x 2048 , 0.059618 , 0.00494599 , 0.0616221 , 0.126188
22 , 11 , mapped-by-core , 2048 x 2048 , 0.0726321 , 7.70092e-05 , 0.052011 , 0.124724
46 , 29 , mapped-by-core , 2048 x 2048 , 0.365341 , 9.20296e-05 , 0.410158 , 0.775596
22 , 12 , mapped-by-core , 2048 x 2048 , 0.068866 , 7.00951e-05 , 0.0512509 , 0.120191
22 , 13 , mapped-by-core , 2048 x 2048 , 0.082154 , 7.20024e-05 , 0.0603759 , 0.142605
46 , 30 , mapped-by-core , 2048 x 2048 , 0.465459 , 8.39233e-05 , 0.323909 , 0.789456
22 , 14 , mapped-by-core , 2048 x 2048 , 0.0853779 , 8.2016e-05 , 0.0639479 , 0.14941
46 , 31 , mapped-by-core , 2048 x 2048 , 0.346371 , 9.20296e-05 , 0.251698 , 0.598165
22 , 15 , mapped-by-core , 2048 x 2048 , 0.097801 , 7.39098e-05 , 0.0759981 , 0.173877
22 , 16 , mapped-by-core , 2048 x 2048 , 0.0849092 , 0.0450978 , 0.056463 , 0.186473
46 , 32 , mapped-by-core , 2048 x 2048 , 0.357671 , 9.01222e-05 , 0.241331 , 0.599095
22 , 17 , mapped-by-core , 2048 x 2048 , 0.0929079 , 7.00951e-05 , 0.095304 , 0.188285
46 , 1 , mapped-by-core , 2048 x 2048 , 0.0739329 , 9.32217e-05 , 0.0550778 , 0.129108
22 , 18 , mapped-by-core , 2048 x 2048 , 0.115388 , 6.79493e-05 , 0.0760262 , 0.191484
46 , 2 , mapped-by-core , 2048 x 2048 , 0.235282 , 9.08375e-05 , 0.209911 , 0.445289
22 , 19 , mapped-by-core , 2048 x 2048 , 0.113721 , 7.29561e-05 , 0.101824 , 0.215621
46 , 3 , mapped-by-core , 2048 x 2048 , 0.076175 , 9.70364e-05 , 0.110581 , 0.186857
22 , 20 , mapped-by-core , 2048 x 2048 , 0.103079 , 7.20024e-05 , 0.082906 , 0.186062
46 , 4 , mapped-by-core , 2048 x 2048 , 0.0824468 , 8.70228e-05 , 0.0821052 , 0.164643
22 , 21 , mapped-by-core , 2048 x 2048 , 0.117551 , 7.60555e-05 , 0.0931449 , 0.210778
46 , 5 , mapped-by-core , 2048 x 2048 , 0.108907 , 8.89301e-05 , 0.118485 , 0.227486
22 , 22 , mapped-by-core , 2048 x 2048 , 0.126195 , 7.79629e-05 , 0.088475 , 0.214751
22 , 23 , mapped-by-core , 2048 x 2048 , 0.12826 , 7.00951e-05 , 0.111435 , 0.239768
46 , 6 , mapped-by-core , 2048 x 2048 , 0.132564 , 9.10759e-05 , 0.110766 , 0.243425
22 , 24 , mapped-by-core , 2048 x 2048 , 0.143221 , 8.08239e-05 , 0.10276 , 0.246064
46 , 7 , mapped-by-core , 2048 x 2048 , 0.134185 , 9.98974e-05 , 0.142909 , 0.277197
22 , 25 , mapped-by-core , 2048 x 2048 , 0.157703 , 8.39233e-05 , 0.136246 , 0.294036
46 , 8 , mapped-by-core , 2048 x 2048 , 0.0984032 , 0.000102997 , 0.137586 , 0.236095
22 , 26 , mapped-by-core , 2048 x 2048 , 0.141409 , 6.91414e-05 , 0.112504 , 0.253986
46 , 9 , mapped-by-core , 2048 x 2048 , 0.126688 , 8.41618e-05 , 0.125297 , 0.252075
22 , 27 , mapped-by-core , 2048 x 2048 , 0.149036 , 6.8903e-05 , 0.110652 , 0.25976
46 , 10 , mapped-by-core , 2048 x 2048 , 0.15811 , 9.48906e-05 , 0.129678 , 0.287888
22 , 28 , mapped-by-core , 2048 x 2048 , 0.156075 , 6.69956e-05 , 0.130823 , 0.286969
46 , 11 , mapped-by-core , 2048 x 2048 , 0.164339 , 7.89165e-05 , 0.149503 , 0.313926
22 , 29 , mapped-by-core , 2048 x 2048 , 0.166868 , 6.79493e-05 , 0.143745 , 0.310686
22 , 30 , mapped-by-core , 2048 x 2048 , 0.16418 , 0.036694 , 0.0914421 , 0.292318
46 , 12 , mapped-by-core , 2048 x 2048 , 0.293306 , 0.0162809 , 0.141262 , 0.450853
22 , 31 , mapped-by-core , 2048 x 2048 , 0.165439 , 7.70092e-05 , 0.13936 , 0.304879
46 , 13 , mapped-by-core , 2048 x 2048 , 0.152088 , 8.70228e-05 , 0.124669 , 0.276849
22 , 32 , mapped-by-core , 2048 x 2048 , 0.182122 , 6.19888e-05 , 0.122036 , 0.304223
46 , 14 , mapped-by-core , 2048 x 2048 , 0.309888 , 8.29697e-05 , 0.281246 , 0.591221
22 , 1 , mapped-by-core , 2048 x 2048 , 0.0114622 , 8.58307e-05 , 0.007056 , 0.0186069
22 , 2 , mapped-by-core , 2048 x 2048 , 0.011503 , 7.39098e-05 , 0.0138412 , 0.02542
46 , 15 , mapped-by-core , 2048 x 2048 , 0.369445 , 8.60691e-05 , 0.176784 , 0.54632
22 , 3 , mapped-by-core , 2048 x 2048 , 0.0331481 , 7.20024e-05 , 0.0129879 , 0.046211
22 , 4 , mapped-by-core , 2048 x 2048 , 0.0409131 , 6.38962e-05 , 0.0200679 , 0.0610468
46 , 16 , mapped-by-core , 2048 x 2048 , 0.20985 , 9.10759e-05 , 0.160824 , 0.370768
22 , 5 , mapped-by-core , 2048 x 2048 , 0.070045 , 7.41482e-05 , 0.0229459 , 0.0930679
46 , 17 , mapped-by-core , 2048 x 2048 , 0.226998 , 9.58443e-05 , 0.298894 , 0.525991
22 , 6 , mapped-by-core , 2048 x 2048 , 0.0388112 , 8.08239e-05 , 0.02876 , 0.067657
22 , 7 , mapped-by-core , 2048 x 2048 , 0.053479 , 8.39233e-05 , 0.0452321 , 0.098798
46 , 18 , mapped-by-core , 2048 x 2048 , 0.267818 , 9.48906e-05 , 0.172499 , 0.440416
22 , 8 , mapped-by-core , 2048 x 2048 , 0.0501139 , 0.00270796 , 0.0395532 , 0.0923791
46 , 19 , mapped-by-core , 2048 x 2048 , 0.262889 , 9.29832e-05 , 0.242134 , 0.50512
22 , 9 , mapped-by-core , 2048 x 2048 , 0.060642 , 7.89165e-05 , 0.0554242 , 0.116149
22 , 10 , mapped-by-core , 2048 x 2048 , 0.07003 , 8.70228e-05 , 0.04129 , 0.11141
46 , 20 , mapped-by-core , 2048 x 2048 , 0.308563 , 9.10759e-05 , 0.165723 , 0.474381
22 , 11 , mapped-by-core , 2048 x 2048 , 0.0711219 , 7.70092e-05 , 0.0525801 , 0.123782
22 , 12 , mapped-by-core , 2048 x 2048 , 0.078239 , 8.91685e-05 , 0.0536509 , 0.131982
46 , 21 , mapped-by-core , 2048 x 2048 , 0.239703 , 9.20296e-05 , 0.291041 , 0.53084
22 , 13 , mapped-by-core , 2048 x 2048 , 0.086066 , 7.98702e-05 , 0.0713272 , 0.157477
46 , 22 , mapped-by-core , 2048 x 2048 , 0.247981 , 9.20296e-05 , 0.219342 , 0.46742
22 , 14 , mapped-by-core , 2048 x 2048 , 0.085732 , 6.79493e-05 , 0.0569379 , 0.142744
46 , 23 , mapped-by-core , 2048 x 2048 , 0.323818 , 0.0435889 , 0.176203 , 0.543614
22 , 15 , mapped-by-core , 2048 x 2048 , 0.099323 , 7.20024e-05 , 0.074863 , 0.174261
22 , 16 , mapped-by-core , 2048 x 2048 , 0.0955441 , 6.79493e-05 , 0.0752869 , 0.170901
46 , 24 , mapped-by-core , 2048 x 2048 , 0.259333 , 9.799e-05 , 0.212306 , 0.471742
22 , 17 , mapped-by-core , 2048 x 2048 , 0.089093 , 7.20024e-05 , 0.077816 , 0.166984
46 , 25 , mapped-by-core , 2048 x 2048 , 0.331614 , 9.29832e-05 , 0.223433 , 0.555144
22 , 18 , mapped-by-core , 2048 x 2048 , 0.097621 , 0.00473499 , 0.0755439 , 0.177904
22 , 19 , mapped-by-core , 2048 x 2048 , 0.115091 , 7.00951e-05 , 0.0792799 , 0.194445
46 , 26 , mapped-by-core , 2048 x 2048 , 0.298926 , 9.20296e-05 , 0.223838 , 0.52286
22 , 20 , mapped-by-core , 2048 x 2048 , 0.125302 , 7.58171e-05 , 0.102804 , 0.228185
46 , 27 , mapped-by-core , 2048 x 2048 , 0.453334 , 8.82149e-05 , 0.339883 , 0.79331
22 , 21 , mapped-by-core , 2048 x 2048 , 0.122333 , 7.58171e-05 , 0.0929852 , 0.215398
22 , 22 , mapped-by-core , 2048 x 2048 , 0.124793 , 6.19888e-05 , 0.0939801 , 0.218837
46 , 28 , mapped-by-core , 2048 x 2048 , 0.328127 , 8.70228e-05 , 0.204701 , 0.532918
22 , 23 , mapped-by-core , 2048 x 2048 , 0.132059 , 7.58171e-05 , 0.113288 , 0.245425
46 , 29 , mapped-by-core , 2048 x 2048 , 0.318237 , 8.79765e-05 , 0.262328 , 0.580657
22 , 24 , mapped-by-core , 2048 x 2048 , 0.137332 , 7.79629e-05 , 0.0972991 , 0.234713
22 , 25 , mapped-by-core , 2048 x 2048 , 0.16726 , 0.0278299 , 0.10364 , 0.298734
46 , 30 , mapped-by-core , 2048 x 2048 , 0.417747 , 9.29832e-05 , 0.286496 , 0.704341
22 , 26 , mapped-by-core , 2048 x 2048 , 0.149178 , 6.8903e-05 , 0.120094 , 0.269346
46 , 31 , mapped-by-core , 2048 x 2048 , 0.393225 , 8.29697e-05 , 0.473628 , 0.86694
22 , 27 , mapped-by-core , 2048 x 2048 , 0.150065 , 7.39098e-05 , 0.133602 , 0.283743
22 , 28 , mapped-by-core , 2048 x 2048 , 0.192109 , 0.014061 , 0.101744 , 0.307917
46 , 32 , mapped-by-core , 2048 x 2048 , 0.385464 , 8.79765e-05 , 0.304399 , 0.689956
46 , 1 , mapped-by-core , 2048 x 2048 , 0.056047 , 8.70228e-05 , 0.0610039 , 0.117141
22 , 29 , mapped-by-core , 2048 x 2048 , 0.158304 , 0.0523961 , 0.0694399 , 0.280143
46 , 2 , mapped-by-core , 2048 x 2048 , 0.0836902 , 9.08375e-05 , 0.112586 , 0.19637
22 , 30 , mapped-by-core , 2048 x 2048 , 0.17037 , 7.60555e-05 , 0.164499 , 0.334948
46 , 3 , mapped-by-core , 2048 x 2048 , 0.0799429 , 9.29832e-05 , 0.260484 , 0.340523
22 , 31 , mapped-by-core , 2048 x 2048 , 0.17088 , 7.39098e-05 , 0.174421 , 0.345379
22 , 32 , mapped-by-core , 2048 x 2048 , 0.16659 , 7.60555e-05 , 0.138112 , 0.304782
46 , 4 , mapped-by-core , 2048 x 2048 , 0.0840809 , 8.60691e-05 , 0.114907 , 0.199081
22 , 1 , mapped-by-core , 2048 x 2048 , 0.0110211 , 5.79357e-05 , 0.00673103 , 0.017813
46 , 5 , mapped-by-core , 2048 x 2048 , 0.163586 , 9.20296e-05 , 0.135802 , 0.299483
22 , 2 , mapped-by-core , 2048 x 2048 , 0.011786 , 6.91414e-05 , 0.0120709 , 0.0239289
46 , 6 , mapped-by-core , 2048 x 2048 , 0.116166 , 8.70228e-05 , 0.092572 , 0.208829
22 , 3 , mapped-by-core , 2048 x 2048 , 0.02828 , 7.08103e-05 , 0.0159721 , 0.0443261
22 , 4 , mapped-by-core , 2048 x 2048 , 0.0265059 , 7.08103e-05 , 0.0337279 , 0.0603099
46 , 7 , mapped-by-core , 2048 x 2048 , 0.297846 , 9.58443e-05 , 0.123206 , 0.421151
22 , 5 , mapped-by-core , 2048 x 2048 , 0.042331 , 6.8903e-05 , 0.0379272 , 0.0803311
46 , 8 , mapped-by-core , 2048 x 2048 , 0.106248 , 8.51154e-05 , 0.143102 , 0.249438
22 , 6 , mapped-by-core , 2048 x 2048 , 0.0393929 , 0.00282001 , 0.0249441 , 0.067162
22 , 7 , mapped-by-core , 2048 x 2048 , 0.0432448 , 7.31945e-05 , 0.032429 , 0.075752
46 , 9 , mapped-by-core , 2048 x 2048 , 0.155979 , 8.29697e-05 , 0.144552 , 0.300618
22 , 8 , mapped-by-core , 2048 x 2048 , 0.0483899 , 7.79629e-05 , 0.038816 , 0.0872879
46 , 10 , mapped-by-core , 2048 x 2048 , 0.150478 , 8.29697e-05 , 0.134283 , 0.284847
22 , 9 , mapped-by-core , 2048 x 2048 , 0.0637372 , 0.0210619 , 0.0268362 , 0.111638
22 , 10 , mapped-by-core , 2048 x 2048 , 0.0668421 , 6.48499e-05 , 0.0487702 , 0.115679
46 , 11 , mapped-by-core , 2048 x 2048 , 0.289439 , 8.29697e-05 , 0.205297 , 0.494824
22 , 11 , mapped-by-core , 2048 x 2048 , 0.066143 , 7.00951e-05 , 0.0496218 , 0.115838
46 , 12 , mapped-by-core , 2048 x 2048 , 0.180528 , 8.01086e-05 , 0.170816 , 0.351428
22 , 12 , mapped-by-core , 2048 x 2048 , 0.0803919 , 0.0162761 , 0.0549068 , 0.151579
46 , 13 , mapped-by-core , 2048 x 2048 , 0.160557 , 7.60555e-05 , 0.142767 , 0.303404
22 , 13 , mapped-by-core , 2048 x 2048 , 0.087044 , 0.00467801 , 0.0729749 , 0.1647
22 , 14 , mapped-by-core , 2048 x 2048 , 0.082031 , 7.29561e-05 , 0.066051 , 0.148159
46 , 14 , mapped-by-core , 2048 x 2048 , 0.19902 , 8.39233e-05 , 0.124552 , 0.323661
22 , 15 , mapped-by-core , 2048 x 2048 , 0.0992069 , 7.00951e-05 , 0.064559 , 0.163841
46 , 15 , mapped-by-core , 2048 x 2048 , 0.204857 , 8.58307e-05 , 0.181425 , 0.386371
22 , 16 , mapped-by-core , 2048 x 2048 , 0.101978 , 0.00476193 , 0.070549 , 0.177291
46 , 16 , mapped-by-core , 2048 x 2048 , 0.218916 , 8.39233e-05 , 0.162375 , 0.38138
22 , 17 , mapped-by-core , 2048 x 2048 , 0.103173 , 8.2016e-05 , 0.0801249 , 0.183384
22 , 18 , mapped-by-core , 2048 x 2048 , 0.0991971 , 0.00281191 , 0.0861871 , 0.188198
46 , 17 , mapped-by-core , 2048 x 2048 , 0.193608 , 8.79765e-05 , 0.161097 , 0.354798
22 , 19 , mapped-by-core , 2048 x 2048 , 0.161488 , 6.91414e-05 , 0.09692 , 0.25848
46 , 18 , mapped-by-core , 2048 x 2048 , 0.209457 , 8.2016e-05 , 0.199463 , 0.409006
22 , 20 , mapped-by-core , 2048 x 2048 , 0.123353 , 0.0187931 , 0.284693 , 0.426843
46 , 19 , mapped-by-core , 2048 x 2048 , 0.22066 , 8.91685e-05 , 0.200533 , 0.421287
22 , 21 , mapped-by-core , 2048 x 2048 , 0.108728 , 7.48634e-05 , 0.081459 , 0.190267
46 , 20 , mapped-by-core , 2048 x 2048 , 0.216327 , 8.79765e-05 , 0.221055 , 0.437475
22 , 22 , mapped-by-core , 2048 x 2048 , 0.127483 , 0.0118902 , 0.0788519 , 0.218228
46 , 21 , mapped-by-core , 2048 x 2048 , 0.389833 , 9.08375e-05 , 0.203793 , 0.593721
22 , 23 , mapped-by-core , 2048 x 2048 , 0.138568 , 8.01086e-05 , 0.101725 , 0.240377
22 , 24 , mapped-by-core , 2048 x 2048 , 0.132222 , 7.31945e-05 , 0.118023 , 0.250321
46 , 22 , mapped-by-core , 2048 x 2048 , 0.335096 , 9.799e-05 , 0.263733 , 0.598931
22 , 25 , mapped-by-core , 2048 x 2048 , 0.134468 , 6.41346e-05 , 0.100584 , 0.235119
46 , 23 , mapped-by-core , 2048 x 2048 , 0.266857 , 9.20296e-05 , 0.255937 , 0.52289
22 , 26 , mapped-by-core , 2048 x 2048 , 0.195886 , 6.91414e-05 , 0.125567 , 0.321525
46 , 24 , mapped-by-core , 2048 x 2048 , 0.330962 , 8.79765e-05 , 0.201821 , 0.532874
22 , 27 , mapped-by-core , 2048 x 2048 , 0.146737 , 7.58171e-05 , 0.123704 , 0.270519
22 , 28 , mapped-by-core , 2048 x 2048 , 0.153589 , 6.91414e-05 , 0.115435 , 0.269096
46 , 25 , mapped-by-core , 2048 x 2048 , 0.270261 , 8.89301e-05 , 0.204633 , 0.474987
22 , 29 , mapped-by-core , 2048 x 2048 , 0.150265 , 7.70092e-05 , 0.104883 , 0.25523
